what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1321978773450
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1321978773459
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321978773465
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1321978773490
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1321978773504
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1321978773516
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1321978773551
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1321978773564
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1321978773580
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1321978773609
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1321978773627
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1321978773642
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1321978773666
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1321978773688
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1321978773688
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1321978773705
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1321978773705
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1321978773720
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1321978773736
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1321978773767
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1321978773798
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1321978773814
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1321978773890
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1321978773899
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1321978773899
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1321978773922
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1321978773936
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1321978774012
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1321978774029
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1321978774040
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1321978774050
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1321978774063
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1321978774067
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1321978774093
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1321978774105
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1321978774114
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1321978774114
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1321978774129
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1321978774141
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1321978774159
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1321978774170
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1321978774187
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1321978774196
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321978774203
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1321978774240
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321978774254
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1321978774259
os,sysinfo,,,"win32",1321978774266
arch,sysinfo,,,"x86",1321978774266
ws,sysinfo,,,"win32",1321978774266
locale,sysinfo,,,"en_GB",1321978774266
processors,sysinfo,,,"2",1321978774266
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321978774266
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1321978774266
java.specification.name,sysinfo,,,"Java Platform API Specification",1321978774266
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321978774266
java.specification.version,sysinfo,,,"1.6",1321978774266
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1321978774266
java.version,sysinfo,,,"1.6.0_27",1321978774266
java.vm.info,sysinfo,,,"mixed mode, sharing",1321978774266
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321978774266
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321978774266
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321978774266
java.vm.specification.version,sysinfo,,,"1.0",1321978774266
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1321978774266
java.vm.version,sysinfo,,,"20.2-b06",1321978774266
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1321978774298
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1321978774961
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1321978775441
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1321978775615
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1321978776355
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1321978844277
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1321978844683
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1321978844886
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1321978845619
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978846570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978849336
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1321978849374
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978855355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978859723
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978865432
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1321978873002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321978885291
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978891255
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978891333
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978897440
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978897519
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1321978900248
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321978900311
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321978902873
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321978914308
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978924761
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978924825
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1321978926590
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1321978926692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978926863
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978931310
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321978931326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978932543
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978935569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978936131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978937862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321978937878
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321978938783
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978943187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978961800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978963391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978964686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978964764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978965653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978966152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978976170
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321978979056
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979015668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979083283
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321979098647
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321979102594
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321979106946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979114934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979115027
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979124138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979126197
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321979126228
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979127668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979147506
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979147689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979148650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321979148682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321979149742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981270733
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981273121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981277656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321981277683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981279602
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981298785
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321981300360
error,log,,,"JavaBuilder handling CoreException",1321981301490
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981301583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981302211
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981303111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981320671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981322382
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981385268
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321981414354
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1321981414402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321981480284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981483929
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321981498794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981499410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981551746
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1321981559798
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1321981559845
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321981604024
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321981604664
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981608751
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321981624054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981628329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981630591
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981632042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981635380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981638516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981666955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981674661
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981677719
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981679871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981685768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981687968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981689965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321981692086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321981697624
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321981704691
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321981707749
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321981719371
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321981764377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981802534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981885718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981888466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321981896843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321982152746
