what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905041404
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905141322
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321905144644
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321905149458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321905158435
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905159056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905665890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905667969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905700787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905708681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905813426
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905815579
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905816733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321905832099
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905832692
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905867823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321905868712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321906983920
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321906985966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321907014485
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321907017060
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321907958704
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321907963392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321907982361
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321907983668
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908238051
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908259556
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908262838
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908266114
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908270465
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908336442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908346505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908348053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908351225
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908351971
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908355203
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908381500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908390532
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908396414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908426912
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908427083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321908443853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908446786
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908450951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908466615
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908468268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908469220
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908478673
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908482091
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908490811
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908501451
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908512308
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908520233
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908528766
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908530748
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908541934
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908545350
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908548532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908550046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908559640
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908574258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908575896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908585381
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908585521
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908589296
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908604397
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908606020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908607908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908610046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908621575
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908621715
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908650513
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908651964
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908655958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908656816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908675692
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321908678283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321908689484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321908690903
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909149303
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321909178521
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321909181407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321909184402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321909185822
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321909187070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909188708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909192670
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321909201189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321909203716
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909205026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909214340
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909215620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909430341
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321909432390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321909506205
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321909522296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909523760
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909534925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909535479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909536580
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321909536862
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1321909537631
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1321909538233
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1321909538260
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1321909538274
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1321909538312
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1321909538325
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1321909538343
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1321909538343
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1321909538343
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1321909538360
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1321910154112
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1321910154143
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1321910154159
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1321910154221
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1321910154253
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1321910154268
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1321910154346
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1321910154362
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1321910154409
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1321910154440
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1321910154471
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1321910154487
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1321910154596
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1321910154627
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1321910154658
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1321910154674
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1321910154721
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1321910154799
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1321910154877
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1321910154923
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1321910154955
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1321910154955
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1321910154955
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1321910154970
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1321910154970
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1321910154986
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1321910155001
started,bundle,org.eclipse.equinox.p2.core,2.1.0.v20110502-1955,"org.eclipse.equinox.p2.core",1321910155001
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110502-1955,"org.eclipse.equinox.p2.directorywatcher",1321910155017
started,bundle,org.eclipse.equinox.p2.engine,2.1.0.v20110511,"org.eclipse.equinox.p2.engine",1321910155048
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110510,"org.eclipse.equinox.p2.metadata",1321910155064
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110511-1359,"org.eclipse.equinox.p2.metadata.repository",1321910155079
started,bundle,org.eclipse.equinox.p2.operations,2.1.0.v20110511-1821,"org.eclipse.equinox.p2.operations",1321910155079
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110510,"org.eclipse.equinox.p2.reconciler.dropins",1321910155095
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1321910155142
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1321910155157
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1321910155173
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1321910155189
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1321910155204
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1321910155235
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1321910155251
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1321910155267
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1321910155282
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1321910155298
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1321910155313
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1321910155329
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1321910155345
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1321910155345
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1321910155376
started,bundle,org.eclipse.jgit,1.1.0.201109151100-r,"org.eclipse.jgit",1321910155376
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1321910155391
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1321910155407
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1321910155407
started,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1321910155423
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1321910155438
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1321910155454
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1321910155501
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1321910155501
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1321910155501
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1321910155532
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1321910155532
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1321910155547
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1321910155594
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1321910155657
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1321910155688
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1321910155688
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1321910155703
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1321910155719
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1321910155719
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1321910155719
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1321910155735
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1321910155750
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1321910155766
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1321910155766
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1321910155797
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1321910155813
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1321910155828
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1321910155844
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1321910155859
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1321910155875
os,sysinfo,,,"win32",1321910155875
arch,sysinfo,,,"x86",1321910155875
ws,sysinfo,,,"win32",1321910155875
locale,sysinfo,,,"en_GB",1321910155875
processors,sysinfo,,,"2",1321910155875
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1321910155875
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1321910155875
java.specification.name,sysinfo,,,"Java Platform API Specification",1321910155875
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321910155875
java.specification.version,sysinfo,,,"1.6",1321910155875
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1321910155875
java.version,sysinfo,,,"1.6.0_27",1321910155875
java.vm.info,sysinfo,,,"mixed mode, sharing",1321910155875
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1321910155875
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1321910155875
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1321910155875
java.vm.specification.version,sysinfo,,,"1.0",1321910155875
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1321910155875
java.vm.version,sysinfo,,,"20.2-b06",1321910155875
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1321910155922
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1321910156530
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1321910156873
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1321910157045
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1321910157716
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321910172427
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321910172489
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321910176108
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321910178495
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321910182005
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1321910187403
