what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798810012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321798819072
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798819902
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798821990
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798822626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798843340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321798884725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321798888299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321798895226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321798897238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321798908459
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321798914407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321798920709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798921411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798923777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798924468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798929190
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1321798929223
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321798930506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321798935391
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321798940738
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321798942366
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321798945065
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321798946973
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321798949566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321798965869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798968391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321798976822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799000331
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799002067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799002776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799014376
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321799030883
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799031613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799057739
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799059494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799071315
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321799083806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321799085632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321799087468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799088047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799089137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799091109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799107330
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321799135762
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799137341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799147395
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799156475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799186163
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799189930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799583425
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321799585358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321800601508
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321800603870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321800608454
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801631840
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321801633631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801653562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801715866
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321801717179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321801727303
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801728709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801741973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801742673
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801891973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801893354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801896275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801899400
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801901124
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321801910732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801911868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801915354
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321801925351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801926340
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801931726
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321801933198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801939539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801958189
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801964598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801977958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321801981981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801983265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321801994725
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321802008457
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321802018714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321802025474
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321802026132
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321802028054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321802029858
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321802030819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321802032639
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321802033907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321802036118
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321802037152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321802038384
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321802044711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321802045894
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321802931418
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321802933654
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803350752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803352528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803392122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803402146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803403414
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803404204
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803492124
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803494199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803498712
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803500688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803528682
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803531574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803572641
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321803574527
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804287398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804287398
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804365191
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804367091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804395683
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321804401783
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321804407702
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321804408455
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321804409964
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804428788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804428969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804439887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804440066
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321804446153
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321804516115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804519012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804558636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321804606295
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321804607115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321804609620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321804612449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321804622097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804624650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804652904
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321804666462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804667428
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804669452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804670129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804685207
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321804722085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804723766
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804747744
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321804809585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804810681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804812821
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804813483
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804842245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804850576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804851529
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804852215
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321804889768
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321804912957
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321805104180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321805106891
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321805117787
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805118444
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805120702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805121391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805143662
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805151942
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805153042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805153712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805157224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321805180428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805181075
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805183419
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805184109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805232483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321805232623
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321805234193
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321805243442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321805258159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805259167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805261055
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805261684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805264795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321805282373
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805283678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805288767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321805299483
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805301268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805309074
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321805327351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805328219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805330145
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805330860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805346552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321805352305
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806518238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806520606
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806525049
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806528551
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806553908
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806566563
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806570833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806573557
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806573725
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806576380
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806585619
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806589342
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806590741
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806594603
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806596390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806600814
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806602121
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806606222
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806607574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321806608343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806609539
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806622282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806623250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806631499
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321806640597
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321806641148
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1321806641502
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1321806644581
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806645746
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321806652519
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806656862
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1321806660293
